nodenumber     x-coordinate     y-coordinate 
      8453  1.782489646E+00  1.728501452E+00 
      8454  1.802263315E+00  1.729005655E+00 
      8455  9.598803234E-16  1.729166667E+00 
      8456  1.982879538E-02  1.729166667E+00 
      8457  3.965759076E-02  1.729166667E+00 
      8458  5.948638614E-02  1.729166667E+00 
      8459  7.931518152E-02  1.729166667E+00 
      8460  9.914397690E-02  1.729166667E+00 
      8461  1.189727723E-01  1.729166667E+00 
      8462  1.388015677E-01  1.729166667E+00 
      8463  1.586303630E-01  1.729166667E+00 
      8464  1.784591584E-01  1.729166667E+00 
      8465  1.982879538E-01  1.729166667E+00 
      8466  2.181167492E-01  1.729166667E+00 
      8467  2.379455446E-01  1.729166667E+00 
      8468  2.577743399E-01  1.729166667E+00 
      8469  2.776031353E-01  1.729166667E+00 
      8470  2.974319307E-01  1.729166667E+00 
      8471  3.172607261E-01  1.729166667E+00 
      8472  3.370895215E-01  1.729166667E+00 
      8473  3.569183168E-01  1.729166667E+00 
      8474  3.767471122E-01  1.729166667E+00 
      8475  3.965759076E-01  1.729166667E+00 
      8476  4.164047030E-01  1.729166667E+00 
      8477  4.362334983E-01  1.729166667E+00 
      8478  4.560622937E-01  1.729166667E+00 
      8479  4.758910891E-01  1.729166667E+00 
      8480  4.957198845E-01  1.729166667E+00 
      8481  5.155486799E-01  1.729166667E+00 
      8482  5.353774752E-01  1.729166667E+00 
      8483  5.552062706E-01  1.729166667E+00 
      8484  5.750350660E-01  1.729166667E+00 
      8485  5.948638614E-01  1.729166667E+00 
      8486  6.146926568E-01  1.729166667E+00 
      8487  6.345214521E-01  1.729166667E+00 
      8488  6.543502475E-01  1.729166667E+00 
      8489  6.741790429E-01  1.729166667E+00 
      8490  6.940078383E-01  1.729166667E+00 
      8491  7.138366337E-01  1.729166667E+00 
      8492  7.336654290E-01  1.729166667E+00 
      8493  7.534942244E-01  1.729166667E+00 
      8494  7.733230198E-01  1.729166667E+00 
      8495  7.931518152E-01  1.729166667E+00 
      8496  8.129806106E-01  1.729166667E+00 
      8497  8.328094059E-01  1.729166667E+00 
      8498  8.526382013E-01  1.729166667E+00 
      8499  8.724669967E-01  1.729166667E+00 
      8500  8.922957921E-01  1.729166667E+00 
      8501  9.121245875E-01  1.729166667E+00 
      8502  9.319533828E-01  1.729166667E+00 
      8503  9.517821782E-01  1.729166667E+00 
      8504  9.716109736E-01  1.729166667E+00 
      8505  9.914397690E-01  1.729166667E+00 
      8506  1.822036983E+00  1.729509858E+00 
      8507  1.011215460E+00  1.729634855E+00 
      8508  1.841810652E+00  1.730014061E+00 
      8509  1.030991151E+00  1.730103044E+00 
      8510  1.861584320E+00  1.730518264E+00 
      8511  1.050766841E+00  1.730571232E+00 
      8512  1.881357989E+00  1.731022467E+00 
      8513  1.070542532E+00  1.731039421E+00 
      8514  1.090318223E+00  1.731507609E+00 
      8515  1.901131657E+00  1.731526670E+00 
      8516  1.110093914E+00  1.731975797E+00 
      8517  1.920905326E+00  1.732030873E+00 
      8518  1.129869605E+00  1.732443986E+00 
      8519  1.940678994E+00  1.732535076E+00 
      8520  1.149645295E+00  1.732912174E+00 
      8521  1.960452663E+00  1.733039279E+00 
      8522  1.169420986E+00  1.733380363E+00 
      8523  1.980226331E+00  1.733543482E+00 
      8524  1.189196677E+00  1.733848551E+00 
      8525  2.000000000E+00  1.734047685E+00 
      8526  1.208972368E+00  1.734316740E+00 
      8527  1.228748059E+00  1.734784928E+00 
      8528  1.248523749E+00  1.735253117E+00 
      8529  1.268299440E+00  1.735721305E+00 
      8530  1.288075131E+00  1.736189494E+00 
      8531  1.307850822E+00  1.736657682E+00 
      8532  1.327626513E+00  1.737125871E+00 
      8533  1.347402203E+00  1.737594059E+00 
      8534  1.367177894E+00  1.738062248E+00 
      8535  1.386953585E+00  1.738530436E+00 
      8536  1.406729276E+00  1.738998625E+00 
      8537  1.426504967E+00  1.739466813E+00 
      8538  1.446280657E+00  1.739935001E+00 
      8539  1.466056348E+00  1.740403190E+00 
      8540  1.485832039E+00  1.740871378E+00 
      8541  1.505607730E+00  1.741339567E+00 
      8542  1.525383421E+00  1.741807755E+00 
      8543  1.545159111E+00  1.742275944E+00 
      8544  1.564934802E+00  1.742744132E+00 
      8545  1.584710493E+00  1.743212321E+00 
      8546  1.604486184E+00  1.743680509E+00 
      8547  1.624261875E+00  1.744148698E+00 
      8548  1.644037566E+00  1.744616886E+00 
      8549  1.663813256E+00  1.745085075E+00 
      8550  1.683588947E+00  1.745553263E+00 
      8551  1.703364638E+00  1.746021452E+00 
      8552  1.723140329E+00  1.746489640E+00 
      8553  1.742916020E+00  1.746957829E+00 
      8554  1.762691710E+00  1.747426017E+00 
      8555  1.782467401E+00  1.747894205E+00 
      8556  1.802243092E+00  1.748362394E+00 
      8557  1.822018783E+00  1.748830582E+00 
      8558  1.841794474E+00  1.749298771E+00 
      8559  1.861570164E+00  1.749766959E+00 
      8560  9.714451465E-16  1.750000000E+00 
      8561  1.982673267E-02  1.750000000E+00 
      8562  3.965346535E-02  1.750000000E+00 
      8563  5.948019802E-02  1.750000000E+00 
      8564  7.930693069E-02  1.750000000E+00 
      8565  9.913366337E-02  1.750000000E+00 
      8566  1.189603960E-01  1.750000000E+00 
      8567  1.387871287E-01  1.750000000E+00 
      8568  1.586138614E-01  1.750000000E+00 
      8569  1.784405941E-01  1.750000000E+00 
      8570  1.982673267E-01  1.750000000E+00 
      8571  2.180940594E-01  1.750000000E+00 
      8572  2.379207921E-01  1.750000000E+00 
      8573  2.577475248E-01  1.750000000E+00 
      8574  2.775742574E-01  1.750000000E+00 
      8575  2.974009901E-01  1.750000000E+00 
      8576  3.172277228E-01  1.750000000E+00 
      8577  3.370544554E-01  1.750000000E+00 
      8578  3.568811881E-01  1.750000000E+00 
      8579  3.767079208E-01  1.750000000E+00 
      8580  3.965346535E-01  1.750000000E+00 
      8581  4.163613861E-01  1.750000000E+00 
      8582  4.361881188E-01  1.750000000E+00 
      8583  4.560148515E-01  1.750000000E+00 
      8584  4.758415842E-01  1.750000000E+00 
      8585  4.956683168E-01  1.750000000E+00 
      8586  5.154950495E-01  1.750000000E+00 
      8587  5.353217822E-01  1.750000000E+00 
      8588  5.551485149E-01  1.750000000E+00 
      8589  5.749752475E-01  1.750000000E+00 
      8590  5.948019802E-01  1.750000000E+00 
      8591  6.146287129E-01  1.750000000E+00 
      8592  6.344554455E-01  1.750000000E+00 
      8593  6.542821782E-01  1.750000000E+00 
      8594  6.741089109E-01  1.750000000E+00 
      8595  6.939356436E-01  1.750000000E+00 
      8596  7.137623762E-01  1.750000000E+00 
      8597  7.335891089E-01  1.750000000E+00 
      8598  7.534158416E-01  1.750000000E+00 
      8599  7.732425743E-01  1.750000000E+00 
      8600  7.930693069E-01  1.750000000E+00 
      8601  8.128960396E-01  1.750000000E+00 
      8602  8.327227723E-01  1.750000000E+00 
      8603  8.525495050E-01  1.750000000E+00 
      8604  8.723762376E-01  1.750000000E+00 
      8605  8.922029703E-01  1.750000000E+00 
      8606  9.120297030E-01  1.750000000E+00 
      8607  9.318564356E-01  1.750000000E+00 
      8608  9.516831683E-01  1.750000000E+00 
      8609  9.715099010E-01  1.750000000E+00 
      8610  9.913366337E-01  1.750000000E+00 
      8611  1.881345855E+00  1.750235148E+00 
      8612  1.011114347E+00  1.750432174E+00 
      8613  1.901121546E+00  1.750703336E+00 
      8614  1.030892060E+00  1.750864348E+00 
      8615  1.920897237E+00  1.751171525E+00 
      8616  1.050669773E+00  1.751296522E+00 
      8617  1.940672928E+00  1.751639713E+00 
      8618  1.070447486E+00  1.751728696E+00 
      8619  1.960448618E+00  1.752107902E+00 
      8620  1.090225199E+00  1.752160870E+00 
      8621  1.980224309E+00  1.752576090E+00 
      8622  1.110002912E+00  1.752593044E+00 
      8623  1.129780625E+00  1.753025218E+00 
      8624  2.000000000E+00  1.753044279E+00 
      8625  1.149558338E+00  1.753457392E+00 
      8626  1.169336051E+00  1.753889566E+00 
      8627  1.189113764E+00  1.754321740E+00 
      8628  1.208891477E+00  1.754753914E+00 
      8629  1.228669190E+00  1.755186088E+00 
      8630  1.248446904E+00  1.755618262E+00 
      8631  1.268224617E+00  1.756050436E+00 
      8632  1.288002330E+00  1.756482610E+00 
      8633  1.307780043E+00  1.756914784E+00 
      8634  1.327557756E+00  1.757346958E+00 
      8635  1.347335469E+00  1.757779132E+00 
      8636  1.367113182E+00  1.758211305E+00 
      8637  1.386890895E+00  1.758643479E+00 
      8638  1.406668608E+00  1.759075653E+00 
      8639  1.426446321E+00  1.759507827E+00 
      8640  1.446224034E+00  1.759940001E+00 
      8641  1.466001747E+00  1.760372175E+00 
      8642  1.485779460E+00  1.760804349E+00 
      8643  1.505557173E+00  1.761236523E+00 
      8644  1.525334886E+00  1.761668697E+00 
      8645  1.545112599E+00  1.762100871E+00 
      8646  1.564890313E+00  1.762533045E+00 
      8647  1.584668026E+00  1.762965219E+00 
      8648  1.604445739E+00  1.763397393E+00 
      8649  1.624223452E+00  1.763829567E+00 
      8650  1.644001165E+00  1.764261741E+00 
      8651  1.663778878E+00  1.764693915E+00 
      8652  1.683556591E+00  1.765126089E+00 
      8653  1.703334304E+00  1.765558263E+00 
      8654  1.723112017E+00  1.765990437E+00 
      8655  1.742889730E+00  1.766422611E+00 
      8656  1.762667443E+00  1.766854785E+00 
      8657  1.782445156E+00  1.767286959E+00 
      8658  1.802222869E+00  1.767719133E+00 
      8659  1.822000582E+00  1.768151307E+00 
      8660  1.841778295E+00  1.768583481E+00 
      8661  1.861556009E+00  1.769015655E+00 
      8662  1.881333722E+00  1.769447829E+00 
      8663  1.901111435E+00  1.769880003E+00 
      8664  1.920889148E+00  1.770312177E+00 
      8665  1.940666861E+00  1.770744351E+00 
      8666  9.830099697E-16  1.770833333E+00 
      8667  1.982466997E-02  1.770833333E+00 
      8668  3.964933993E-02  1.770833333E+00 
      8669  5.947400990E-02  1.770833333E+00 
      8670  7.929867987E-02  1.770833333E+00 
      8671  9.912334984E-02  1.770833333E+00 
      8672  1.189480198E-01  1.770833333E+00 
      8673  1.387726898E-01  1.770833333E+00 
      8674  1.585973597E-01  1.770833333E+00 
      8675  1.784220297E-01  1.770833333E+00 
      8676  1.982466997E-01  1.770833333E+00 
      8677  2.180713696E-01  1.770833333E+00 
      8678  2.378960396E-01  1.770833333E+00 
      8679  2.577207096E-01  1.770833333E+00 
      8680  2.775453795E-01  1.770833333E+00 
      8681  2.973700495E-01  1.770833333E+00 
      8682  3.171947195E-01  1.770833333E+00 
      8683  3.370193894E-01  1.770833333E+00 
      8684  3.568440594E-01  1.770833333E+00 
      8685  3.766687294E-01  1.770833333E+00 
      8686  3.964933993E-01  1.770833333E+00 
      8687  4.163180693E-01  1.770833333E+00 
      8688  4.361427393E-01  1.770833333E+00 
      8689  4.559674092E-01  1.770833333E+00 
      8690  4.757920792E-01  1.770833333E+00 
      8691  4.956167492E-01  1.770833333E+00 
      8692  5.154414191E-01  1.770833333E+00 
      8693  5.352660891E-01  1.770833333E+00 
      8694  5.550907591E-01  1.770833333E+00 
      8695  5.749154290E-01  1.770833333E+00 
      8696  5.947400990E-01  1.770833333E+00 
      8697  6.145647690E-01  1.770833333E+00 
      8698  6.343894389E-01  1.770833333E+00 
      8699  6.542141089E-01  1.770833333E+00 
      8700  6.740387789E-01  1.770833333E+00 
      8701  6.938634488E-01  1.770833333E+00 
      8702  7.136881188E-01  1.770833333E+00 
      8703  7.335127888E-01  1.770833333E+00 
      8704  7.533374587E-01  1.770833333E+00 
      8705  7.731621287E-01  1.770833333E+00 
      8706  7.929867987E-01  1.770833333E+00 
      8707  8.128114686E-01  1.770833333E+00 
      8708  8.326361386E-01  1.770833333E+00 
      8709  8.524608086E-01  1.770833333E+00 
      8710  8.722854785E-01  1.770833333E+00 
      8711  8.921101485E-01  1.770833333E+00 
      8712  9.119348185E-01  1.770833333E+00 
      8713  9.317594884E-01  1.770833333E+00 
      8714  9.515841584E-01  1.770833333E+00 
      8715  9.714088284E-01  1.770833333E+00 
      8716  9.912334983E-01  1.770833333E+00 
      8717  1.960444574E+00  1.771176525E+00 
      8718  1.011013234E+00  1.771229493E+00 
      8719  1.980222287E+00  1.771608699E+00 
      8720  1.030792969E+00  1.771625652E+00 
      8721  1.050572704E+00  1.772021812E+00 
      8722  2.000000000E+00  1.772040873E+00 
      8723  1.070352440E+00  1.772417971E+00 
      8724  1.090132175E+00  1.772814131E+00 
      8725  1.109911910E+00  1.773210290E+00 
      8726  1.129691646E+00  1.773606450E+00 
      8727  1.149471381E+00  1.774002609E+00 
      8728  1.169251116E+00  1.774398769E+00 
      8729  1.189030852E+00  1.774794928E+00 
      8730  1.208810587E+00  1.775191088E+00 
      8731  1.228590322E+00  1.775587247E+00 
      8732  1.248370058E+00  1.775983407E+00 
      8733  1.268149793E+00  1.776379566E+00 
      8734  1.287929528E+00  1.776775725E+00 
      8735  1.307709264E+00  1.777171885E+00 
      8736  1.327488999E+00  1.777568044E+00 
      8737  1.347268734E+00  1.777964204E+00 
      8738  1.367048470E+00  1.778360363E+00 
      8739  1.386828205E+00  1.778756523E+00 
      8740  1.406607940E+00  1.779152682E+00 
      8741  1.426387676E+00  1.779548842E+00 
      8742  1.446167411E+00  1.779945001E+00 
      8743  1.465947146E+00  1.780341161E+00 
      8744  1.485726882E+00  1.780737320E+00 
      8745  1.505506617E+00  1.781133480E+00 
      8746  1.525286352E+00  1.781529639E+00 
      8747  1.545066087E+00  1.781925799E+00 
      8748  1.564845823E+00  1.782321958E+00 
      8749  1.584625558E+00  1.782718118E+00 
      8750  1.604405293E+00  1.783114277E+00 
      8751  1.624185029E+00  1.783510437E+00 
      8752  1.643964764E+00  1.783906596E+00 
      8753  1.663744499E+00  1.784302755E+00 
      8754  1.683524235E+00  1.784698915E+00 
      8755  1.703303970E+00  1.785095074E+00 
      8756  1.723083705E+00  1.785491234E+00 
      8757  1.742863441E+00  1.785887393E+00 
      8758  1.762643176E+00  1.786283553E+00 
      8759  1.782422911E+00  1.786679712E+00 
      8760  1.802202647E+00  1.787075872E+00 
      8761  1.821982382E+00  1.787472031E+00 
      8762  1.841762117E+00  1.787868191E+00 
      8763  1.861541853E+00  1.788264350E+00 
      8764  1.881321588E+00  1.788660510E+00 
      8765  1.901101323E+00  1.789056669E+00 
      8766  1.920881059E+00  1.789452829E+00 
      8767  1.940660794E+00  1.789848988E+00 
      8768  1.960440529E+00  1.790245148E+00 
      8769  1.980220265E+00  1.790641307E+00 
      8770  2.000000000E+00  1.791037467E+00 
      8771  9.945747929E-16  1.791666667E+00 
      8772  1.982260726E-02  1.791666667E+00 
      8773  3.964521452E-02  1.791666667E+00 
      8774  5.946782178E-02  1.791666667E+00 
      8775  7.929042904E-02  1.791666667E+00 
      8776  9.911303630E-02  1.791666667E+00 
      8777  1.189356436E-01  1.791666667E+00 
      8778  1.387582508E-01  1.791666667E+00 
      8779  1.585808581E-01  1.791666667E+00 
      8780  1.784034653E-01  1.791666667E+00 
      8781  1.982260726E-01  1.791666667E+00 
      8782  2.180486799E-01  1.791666667E+00 
      8783  2.378712871E-01  1.791666667E+00 
      8784  2.576938944E-01  1.791666667E+00 
      8785  2.775165017E-01  1.791666667E+00 
      8786  2.973391089E-01  1.791666667E+00 
      8787  3.171617162E-01  1.791666667E+00 
      8788  3.369843234E-01  1.791666667E+00 
      8789  3.568069307E-01  1.791666667E+00 
      8790  3.766295380E-01  1.791666667E+00 
      8791  3.964521452E-01  1.791666667E+00 
      8792  4.162747525E-01  1.791666667E+00 
      8793  4.360973597E-01  1.791666667E+00 
      8794  4.559199670E-01  1.791666667E+00 
      8795  4.757425743E-01  1.791666667E+00 
      8796  4.955651815E-01  1.791666667E+00 
      8797  5.153877888E-01  1.791666667E+00 
      8798  5.352103960E-01  1.791666667E+00 
      8799  5.550330033E-01  1.791666667E+00 
      8800  5.748556106E-01  1.791666667E+00 
      8801  5.946782178E-01  1.791666667E+00 
      8802  6.145008251E-01  1.791666667E+00 
      8803  6.343234323E-01  1.791666667E+00 
      8804  6.541460396E-01  1.791666667E+00 
      8805  6.739686469E-01  1.791666667E+00 
      8806  6.937912541E-01  1.791666667E+00 
      8807  7.136138614E-01  1.791666667E+00 
      8808  7.334364686E-01  1.791666667E+00 
      8809  7.532590759E-01  1.791666667E+00 
      8810  7.730816832E-01  1.791666667E+00 
      8811  7.929042904E-01  1.791666667E+00 
      8812  8.127268977E-01  1.791666667E+00 
      8813  8.325495050E-01  1.791666667E+00 
      8814  8.523721122E-01  1.791666667E+00 
      8815  8.721947195E-01  1.791666667E+00 
      8816  8.920173267E-01  1.791666667E+00 
      8817  9.118399340E-01  1.791666667E+00 
      8818  9.316625413E-01  1.791666667E+00 
      8819  9.514851485E-01  1.791666667E+00 
      8820  9.713077558E-01  1.791666667E+00 
      8821  9.911303630E-01  1.791666667E+00 
      8822  1.010912121E+00  1.792026812E+00 
      8823  1.030693878E+00  1.792386957E+00 
      8824  1.050475636E+00  1.792747102E+00 
      8825  1.070257393E+00  1.793107247E+00 
      8826  1.090039151E+00  1.793467392E+00 
      8827  1.109820909E+00  1.793827537E+00 
      8828  1.129602666E+00  1.794187682E+00 
      8829  1.149384424E+00  1.794547826E+00 
      8830  1.169166181E+00  1.794907971E+00 
      8831  1.188947939E+00  1.795268116E+00 
      8832  1.208729696E+00  1.795628261E+00 
      8833  1.228511454E+00  1.795988406E+00 
      8834  1.248293212E+00  1.796348551E+00 
      8835  1.268074969E+00  1.796708696E+00 
      8836  1.287856727E+00  1.797068841E+00 
      8837  1.307638484E+00  1.797428986E+00 
      8838  1.327420242E+00  1.797789131E+00 
      8839  1.347202000E+00  1.798149276E+00 
      8840  1.366983757E+00  1.798509421E+00 
      8841  1.386765515E+00  1.798869566E+00 
      8842  1.406547272E+00  1.799229711E+00 
      8843  1.426329030E+00  1.799589856E+00 
      8844  1.446110788E+00  1.799950001E+00 
      8845  1.465892545E+00  1.800310146E+00 
      8846  1.485674303E+00  1.800670291E+00 
      8847  1.505456060E+00  1.801030436E+00 
      8848  1.525237818E+00  1.801390581E+00 
      8849  1.545019575E+00  1.801750726E+00 
      8850  1.564801333E+00  1.802110871E+00 
      8851  1.584583091E+00  1.802471016E+00 
      8852  1.604364848E+00  1.802831161E+00 
      8853  1.624146606E+00  1.803191306E+00 
      8854  1.643928363E+00  1.803551451E+00 
      8855  1.663710121E+00  1.803911596E+00 
      8856  1.683491879E+00  1.804271741E+00 
      8857  1.703273636E+00  1.804631886E+00 
      8858  1.723055394E+00  1.804992031E+00 
      8859  1.742837151E+00  1.805352176E+00 
      8860  1.762618909E+00  1.805712321E+00 
      8861  1.782400667E+00  1.806072466E+00 
      8862  1.802182424E+00  1.806432611E+00 
      8863  1.821964182E+00  1.806792756E+00 
      8864  1.841745939E+00  1.807152901E+00 
      8865  1.861527697E+00  1.807513046E+00 
      8866  1.881309454E+00  1.807873191E+00 
      8867  1.901091212E+00  1.808233336E+00 
      8868  1.920872970E+00  1.808593481E+00 
      8869  1.940654727E+00  1.808953626E+00 
      8870  1.960436485E+00  1.809313771E+00 
      8871  1.980218242E+00  1.809673916E+00 
      8872  2.000000000E+00  1.810034060E+00 
      8873  1.006139616E-15  1.812500000E+00 
      8874  1.982054455E-02  1.812500000E+00 
      8875  3.964108911E-02  1.812500000E+00 
      8876  5.946163366E-02  1.812500000E+00 
      8877  7.928217822E-02  1.812500000E+00 
      8878  9.910272277E-02  1.812500000E+00 
      8879  1.189232673E-01  1.812500000E+00 
      8880  1.387438119E-01  1.812500000E+00 
      8881  1.585643564E-01  1.812500000E+00 
      8882  1.783849010E-01  1.812500000E+00 
      8883  1.982054455E-01  1.812500000E+00 
      8884  2.180259901E-01  1.812500000E+00 
      8885  2.378465347E-01  1.812500000E+00 
      8886  2.576670792E-01  1.812500000E+00 
      8887  2.774876238E-01  1.812500000E+00 
      8888  2.973081683E-01  1.812500000E+00 
      8889  3.171287129E-01  1.812500000E+00 
      8890  3.369492574E-01  1.812500000E+00 
      8891  3.567698020E-01  1.812500000E+00 
      8892  3.765903465E-01  1.812500000E+00 
      8893  3.964108911E-01  1.812500000E+00 
      8894  4.162314356E-01  1.812500000E+00 
      8895  4.360519802E-01  1.812500000E+00 
      8896  4.558725248E-01  1.812500000E+00 
      8897  4.756930693E-01  1.812500000E+00 
      8898  4.955136139E-01  1.812500000E+00 
      8899  5.153341584E-01  1.812500000E+00 
      8900  5.351547030E-01  1.812500000E+00 
      8901  5.549752475E-01  1.812500000E+00 
      8902  5.747957921E-01  1.812500000E+00 
      8903  5.946163366E-01  1.812500000E+00 
      8904  6.144368812E-01  1.812500000E+00 
      8905  6.342574257E-01  1.812500000E+00 
      8906  6.540779703E-01  1.812500000E+00 
      8907  6.738985149E-01  1.812500000E+00 
      8908  6.937190594E-01  1.812500000E+00 
      8909  7.135396040E-01  1.812500000E+00 
      8910  7.333601485E-01  1.812500000E+00 
      8911  7.531806931E-01  1.812500000E+00 
      8912  7.730012376E-01  1.812500000E+00 
      8913  7.928217822E-01  1.812500000E+00 
      8914  8.126423267E-01  1.812500000E+00 
      8915  8.324628713E-01  1.812500000E+00 
      8916  8.522834158E-01  1.812500000E+00 
      8917  8.721039604E-01  1.812500000E+00 
      8918  8.919245050E-01  1.812500000E+00 
      8919  9.117450495E-01  1.812500000E+00 
      8920  9.315655941E-01  1.812500000E+00 
      8921  9.513861386E-01  1.812500000E+00 
      8922  9.712066832E-01  1.812500000E+00 
      8923  9.910272277E-01  1.812500000E+00 
      8924  1.010811008E+00  1.812824130E+00 
      8925  1.030594787E+00  1.813148261E+00 
      8926  1.050378567E+00  1.813472391E+00 
      8927  1.070162347E+00  1.813796522E+00 
      8928  1.089946127E+00  1.814120652E+00 
      8929  1.109729907E+00  1.814444783E+00 
      8930  1.129513687E+00  1.814768913E+00 
      8931  1.149297467E+00  1.815093044E+00 
      8932  1.169081246E+00  1.815417174E+00 
      8933  1.188865026E+00  1.815741305E+00 
      8934  1.208648806E+00  1.816065435E+00 
      8935  1.228432586E+00  1.816389566E+00 
      8936  1.248216366E+00  1.816713696E+00 
      8937  1.268000146E+00  1.817037827E+00 
      8938  1.287783925E+00  1.817361957E+00 
      8939  1.307567705E+00  1.817686088E+00 
      8940  1.327351485E+00  1.818010218E+00 
      8941  1.347135265E+00  1.818334349E+00 
      8942  1.366919045E+00  1.818658479E+00 
      8943  1.386702825E+00  1.818982610E+00 
      8944  1.406486605E+00  1.819306740E+00 
      8945  1.426270384E+00  1.819630871E+00 
      8946  1.446054164E+00  1.819955001E+00 
      8947  1.465837944E+00  1.820279132E+00 
      8948  1.485621724E+00  1.820603262E+00 
      8949  1.505405504E+00  1.820927392E+00 
      8950  1.525189284E+00  1.821251523E+00 
      8951  1.544973063E+00  1.821575653E+00 
      8952  1.564756843E+00  1.821899784E+00 
      8953  1.584540623E+00  1.822223914E+00 
      8954  1.604324403E+00  1.822548045E+00 
      8955  1.624108183E+00  1.822872175E+00 
      8956  1.643891963E+00  1.823196306E+00 
      8957  1.663675743E+00  1.823520436E+00 
      8958  1.683459522E+00  1.823844567E+00 
      8959  1.703243302E+00  1.824168697E+00 
      8960  1.723027082E+00  1.824492828E+00 
      8961  1.742810862E+00  1.824816958E+00 
      8962  1.762594642E+00  1.825141089E+00 
      8963  1.782378422E+00  1.825465219E+00 
      8964  1.802162202E+00  1.825789350E+00 
      8965  1.821945981E+00  1.826113480E+00 
      8966  1.841729761E+00  1.826437611E+00 
      8967  1.861513541E+00  1.826761741E+00 
      8968  1.881297321E+00  1.827085872E+00 
      8969  1.901081101E+00  1.827410002E+00 
      8970  1.920864881E+00  1.827734133E+00 
      8971  1.940648660E+00  1.828058263E+00 
      8972  1.960432440E+00  1.828382393E+00 
      8973  1.980216220E+00  1.828706524E+00 
      8974  2.000000000E+00  1.829030654E+00 
      8975  1.017704439E-15  1.833333333E+00 
      8976  1.981848185E-02  1.833333333E+00 
      8977  3.963696370E-02  1.833333333E+00 
      8978  5.945544554E-02  1.833333333E+00 
      8979  7.927392739E-02  1.833333333E+00 
      8980  9.909240924E-02  1.833333333E+00 
      8981  1.189108911E-01  1.833333333E+00 
      8982  1.387293729E-01  1.833333333E+00 
      8983  1.585478548E-01  1.833333333E+00 
      8984  1.783663366E-01  1.833333333E+00 
      8985  1.981848185E-01  1.833333333E+00 
      8986  2.180033003E-01  1.833333333E+00 
      8987  2.378217822E-01  1.833333333E+00 
      8988  2.576402640E-01  1.833333333E+00 
      8989  2.774587459E-01  1.833333333E+00 
      8990  2.972772277E-01  1.833333333E+00 
      8991  3.170957096E-01  1.833333333E+00 
      8992  3.369141914E-01  1.833333333E+00 
      8993  3.567326733E-01  1.833333333E+00 
      8994  3.765511551E-01  1.833333333E+00 
      8995  3.963696370E-01  1.833333333E+00 
      8996  4.161881188E-01  1.833333333E+00 
      8997  4.360066007E-01  1.833333333E+00 
      8998  4.558250825E-01  1.833333333E+00 
      8999  4.756435644E-01  1.833333333E+00 
      9000  4.954620462E-01  1.833333333E+00 
      9001  5.152805281E-01  1.833333333E+00 
      9002  5.350990099E-01  1.833333333E+00 
      9003  5.549174917E-01  1.833333333E+00 
      9004  5.747359736E-01  1.833333333E+00 
      9005  5.945544554E-01  1.833333333E+00 
      9006  6.143729373E-01  1.833333333E+00 
      9007  6.341914191E-01  1.833333333E+00 
      9008  6.540099010E-01  1.833333333E+00 
      9009  6.738283828E-01  1.833333333E+00 
      9010  6.936468647E-01  1.833333333E+00 
      9011  7.134653465E-01  1.833333333E+00 
      9012  7.332838284E-01  1.833333333E+00 
      9013  7.531023102E-01  1.833333333E+00 
      9014  7.729207921E-01  1.833333333E+00 
      9015  7.927392739E-01  1.833333333E+00 
      9016  8.125577558E-01  1.833333333E+00 
      9017  8.323762376E-01  1.833333333E+00 
      9018  8.521947195E-01  1.833333333E+00 
      9019  8.720132013E-01  1.833333333E+00 
      9020  8.918316832E-01  1.833333333E+00 
      9021  9.116501650E-01  1.833333333E+00 
      9022  9.314686469E-01  1.833333333E+00 
      9023  9.512871287E-01  1.833333333E+00 
      9024  9.711056106E-01  1.833333333E+00 
      9025  9.909240924E-01  1.833333333E+00 
      9026  1.010709895E+00  1.833621449E+00 
      9027  1.030495697E+00  1.833909565E+00 
      9028  1.050281499E+00  1.834197681E+00 
      9029  1.070067301E+00  1.834485797E+00 
      9030  1.089853103E+00  1.834773913E+00 
      9031  1.109638905E+00  1.835062029E+00 
      9032  1.129424707E+00  1.835350145E+00 
      9033  1.149210509E+00  1.835638261E+00 
      9034  1.168996311E+00  1.835926377E+00 
      9035  1.188782114E+00  1.836214493E+00 
      9036  1.208567916E+00  1.836502609E+00 
      9037  1.228353718E+00  1.836790725E+00 
      9038  1.248139520E+00  1.837078841E+00 
      9039  1.267925322E+00  1.837366957E+00 
      9040  1.287711124E+00  1.837655073E+00 
      9041  1.307496926E+00  1.837943189E+00 
      9042  1.327282728E+00  1.838231305E+00 
      9043  1.347068530E+00  1.838519421E+00 
      9044  1.366854332E+00  1.838807537E+00 
      9045  1.386640135E+00  1.839095653E+00 
      9046  1.406425937E+00  1.839383769E+00 
      9047  1.426211739E+00  1.839671885E+00 
      9048  1.445997541E+00  1.839960001E+00 
      9049  1.465783343E+00  1.840248117E+00 
      9050  1.485569145E+00  1.840536233E+00 
      9051  1.505354947E+00  1.840824349E+00 
      9052  1.525140749E+00  1.841112465E+00 
      9053  1.544926551E+00  1.841400581E+00 
      9054  1.564712354E+00  1.841688697E+00 
      9055  1.584498156E+00  1.841976813E+00 
      9056  1.604283958E+00  1.842264929E+00 
      9057  1.624069760E+00  1.842553045E+00 
      9058  1.643855562E+00  1.842841161E+00 
      9059  1.663641364E+00  1.843129277E+00 
